,股票名称,股票代码,形态识别,左底id,左底价格,右底id,右底价格,中顶id,中顶价格,收盘价格,颈线价格,首次突破,突破幅度,当日涨幅,突破放量,当前成交量-手,平均成交量-手
692,圣元环保,300867.SZ,True,2021-11-03,26.44,2021-12-24,26.82,2021-12-01,29.34,,,,False,,,,
693,苑东生物,688513.SH,True,2021-11-18,44.87,2021-12-24,44.82,2021-11-29,47.7,,,,False,,,,
694,一鸣食品,605179.SH,True,2021-11-18,14.17,2021-12-06,14.19,2021-11-25,14.85,,,,False,,,,
695,运盛医疗,600767.SH,True,2021-12-06,6.8,2021-12-20,6.77,2021-12-09,7.06,7.28,7.06,True,True,2.6798,False,,
696,华夏银行,600015.SH,True,2021-11-08,5.51,2021-12-20,5.57,2021-11-26,5.7,,,,False,,,,
697,宁波海运,600798.SH,True,2021-11-05,3.95,2021-11-26,4.0,2021-11-11,4.12,,,,False,,,,
698,华林证券,002945.SZ,True,2021-11-03,10.23,2021-11-29,10.36,2021-11-11,10.56,14.37,10.56,,True,,,,
699,麦捷科技,300319.SZ,True,2021-11-05,14.17,2021-12-24,13.95,2021-11-29,18.05,,,,False,,,,
700,财通证券,601108.SH,True,2021-11-05,10.02,2021-11-30,10.18,2021-11-25,10.53,11.08,10.53,,True,,,,
701,浙江医药,600216.SH,True,2021-11-03,15.71,2021-12-16,15.97,2021-11-26,17.2,,,,False,,,,
702,圣达生物,603079.SH,True,2021-11-03,15.64,2021-12-15,15.91,2021-11-16,17.27,,,,False,,,,
703,*ST群兴,002575.SZ,True,2021-11-03,4.2,2021-12-27,4.21,2021-11-25,5.09,,,,False,,,,
704,徐家汇,002561.SZ,True,2021-11-05,6.82,2021-11-29,6.88,2021-11-19,7.02,,,,False,,,,
705,京山轻机,000821.SZ,True,2021-11-11,13.14,2021-12-27,13.0,2021-12-06,16.59,,,,False,,,,
706,安宁股份,002978.SZ,True,2021-11-05,41.02,2021-12-27,41.4,2021-11-24,46.42,,,,False,,,,
707,浦发银行,600000.SH,True,2021-11-10,8.48,2021-11-30,8.51,2021-11-15,8.75,,,,False,,,,
708,时空科技,605178.SH,True,2021-12-07,34.51,2021-12-24,34.11,2021-12-16,35.4,,,,False,,,,
709,ST德豪,002005.SZ,True,2021-11-15,2.04,2021-12-27,2.02,2021-11-18,2.17,,,,False,,,,
710,光弘科技,300735.SZ,True,2021-11-19,13.78,2021-11-24,13.95,2021-11-23,14.07,14.89,14.07,,True,,,,
711,绿地控股,600606.SH,True,2021-11-09,4.01,2021-11-29,4.08,2021-11-11,4.33,,,,False,,,,
712,国药一致,000028.SZ,True,2021-11-10,32.93,2021-12-06,33.02,2021-11-22,33.76,35.48,33.76,,True,,,,
713,中国中期,000996.SZ,True,2021-11-16,7.49,2021-11-29,7.52,2021-11-19,7.62,8.15,7.62,,True,,,,
714,老凤祥,600612.SH,True,2021-12-06,45.18,2021-12-24,44.77,2021-12-10,46.49,,,,False,,,,
715,以岭药业,002603.SZ,True,2021-11-08,15.93,2021-11-24,16.11,2021-11-16,16.55,18.19,16.55,,True,,,,
716,金科环境,688466.SH,True,2021-11-03,20.09,2021-12-07,20.47,2021-12-01,21.83,,,,False,,,,
717,楚江新材,002171.SZ,True,2021-11-03,10.85,2021-12-20,10.87,2021-11-30,12.57,,,,False,,,,
718,江山股份,600389.SH,True,2021-11-11,34.91,2021-12-24,35.35,2021-11-26,48.35,,,,False,,,,
719,江西铜业,600362.SH,True,2021-11-05,22.66,2021-12-27,22.53,2021-11-25,23.92,,,,False,,,,
720,华胜天成,600410.SH,True,2021-11-03,6.24,2021-11-29,6.35,2021-11-12,6.91,,,,False,,,,
721,莱茵体育,000558.SZ,True,2021-11-29,3.3,2021-12-24,3.26,2021-12-22,3.5,,,,False,,,,
722,康力电梯,002367.SZ,True,2021-11-03,7.39,2021-12-06,7.4,2021-11-17,7.86,,,,False,,,,
723,上海沪工,603131.SH,True,2021-11-03,22.82,2021-12-03,22.84,2021-11-23,27.85,,,,False,,,,
724,*ST大集,000564.SZ,True,2021-11-15,4.07,2021-12-28,4.09,2021-12-03,4.84,,,,False,,,,
725,碳元科技,603133.SH,True,2021-11-03,9.96,2021-12-24,9.98,2021-11-24,11.5,,,,False,,,,
726,中国电研,688128.SH,True,2021-11-16,27.97,2021-12-24,28.21,2021-12-03,39.66,,,,False,,,,
727,桃李面包,603866.SH,True,2021-11-12,28.85,2021-12-28,28.79,2021-12-09,32.64,,,,False,,,,
728,龙佰集团,002601.SZ,True,2021-11-05,26.43,2021-11-29,26.9,2021-11-24,27.61,29.21,27.61,,True,,,,
729,香江控股,600162.SH,True,2021-11-03,1.92,2021-12-14,1.92,2021-11-12,2.01,2.1,2.01,,True,,,,
730,市北高新,600604.SH,True,2021-11-05,5.05,2021-11-29,5.07,2021-11-15,5.27,,,,False,,,,
731,中国巨石,600176.SH,True,2021-11-16,16.57,2021-11-24,16.86,2021-11-22,17.39,18.36,17.39,,True,,,,
732,嘉应制药,002198.SZ,True,2021-12-03,7.7,2021-12-22,7.56,2021-12-13,9.08,,,,False,,,,
733,一品红,300723.SZ,True,2021-11-08,30.76,2021-12-20,31.36,2021-11-25,34.38,,,,False,,,,
734,南大环境,300864.SZ,True,2021-11-03,44.36,2021-12-24,44.4,2021-12-01,49.29,,,,False,,,,
735,辽宁能源,600758.SH,True,2021-11-16,3.56,2021-11-29,3.57,2021-11-24,3.73,,,,False,,,,
736,西安旅游,000610.SZ,True,2021-11-05,7.76,2021-11-29,7.81,2021-11-15,8.36,,,,False,,,,
737,民生银行,600016.SH,True,2021-11-04,3.87,2021-11-26,3.89,2021-11-15,3.93,,,,False,,,,
738,甘源食品,002991.SZ,True,2021-11-18,53.66,2021-12-02,54.0,2021-11-22,58.33,75.36,58.33,,True,,,,
739,综艺股份,600770.SH,True,2021-11-03,5.43,2021-11-29,5.5,2021-11-15,5.78,7.91,5.78,,True,,,,
740,中国海防,600764.SH,True,2021-11-08,30.23,2021-11-24,30.35,2021-11-12,32.61,37.26,32.61,,True,,,,
741,和辉光电-U,688538.SH,True,2021-11-03,2.98,2021-11-29,3.01,2021-11-16,3.2,,,,False,,,,
742,超声电子,000823.SZ,True,2021-11-03,12.62,2021-12-20,12.45,2021-11-24,14.2,,,,False,,,,
743,秦川机床,000837.SZ,True,2021-11-05,9.77,2021-12-24,9.7,2021-11-12,11.59,,,,False,,,,
744,返利科技,600228.SH,True,2021-11-09,6.56,2021-12-07,6.62,2021-11-16,7.35,,,,False,,,,
745,宏达新材,002211.SZ,True,2021-11-05,3.78,2021-12-07,3.85,2021-12-01,4.08,,,,False,,,,
746,森马服饰,002563.SZ,True,2021-11-05,7.04,2021-12-06,7.16,2021-11-24,7.63,,,,False,,,,
747,成都燃气,603053.SH,True,2021-11-03,10.01,2021-12-07,10.09,2021-11-17,10.52,,,,False,,,,
748,野马电池,605378.SH,True,2021-11-03,28.2,2021-12-24,28.67,2021-12-02,31.6,,,,False,,,,
749,康拓红外,300455.SZ,True,2021-11-03,9.78,2021-12-24,9.87,2021-12-16,10.85,,,,False,,,,
750,凯利泰,300326.SZ,True,2021-11-05,9.92,2021-12-20,10.04,2021-11-25,10.85,,,,False,,,,
751,富祥药业,300497.SZ,True,2021-11-11,15.25,2021-12-24,15.34,2021-11-29,18.09,,,,False,,,,
752,大连重工,002204.SZ,True,2021-11-03,4.01,2021-12-07,4.02,2021-11-15,4.49,,,,False,,,,
753,通达动力,002576.SZ,True,2021-11-11,16.65,2021-12-27,16.89,2021-11-17,20.77,,,,False,,,,
754,胜利股份,000407.SZ,True,2021-11-05,4.12,2021-11-29,4.14,2021-11-24,4.29,4.47,4.29,,True,,,,
755,恒铭达,002947.SZ,True,2021-11-03,29.77,2021-11-29,30.02,2021-11-15,33.74,37.69,33.74,,True,,,,
756,富通信息,000836.SZ,True,2021-11-03,2.52,2021-12-06,2.57,2021-11-22,3.15,,,,False,,,,
757,山东海化,000822.SZ,True,2021-11-16,7.09,2021-12-27,7.02,2021-12-07,8.21,,,,False,,,,
758,日丰股份,002953.SZ,True,2021-11-09,16.29,2021-12-24,16.34,2021-12-01,20.81,,,,False,,,,
759,日照港,600017.SH,True,2021-11-05,2.59,2021-11-29,2.61,2021-11-24,2.68,,,,False,,,,
760,凤形股份,002760.SZ,True,2021-11-11,24.47,2021-12-09,24.67,2021-11-24,28.37,,,,False,,,,
761,汇鸿集团,600981.SH,True,2021-11-03,2.59,2021-11-29,2.63,2021-11-23,2.73,2.83,2.73,,True,,,,
762,回盛生物,300871.SZ,True,2021-11-08,26.48,2021-12-07,26.7,2021-12-01,29.04,,,,False,,,,
763,复旦张江,688505.SH,True,2021-11-08,13.8,2021-12-24,13.78,2021-11-30,14.86,,,,False,,,,
764,天微电子,688511.SH,True,2021-11-03,53.88,2021-12-24,53.25,2021-11-29,64.82,,,,False,,,,
765,百邦科技,300736.SZ,True,2021-12-06,11.44,2021-12-27,11.29,2021-12-22,12.39,,,,False,,,,
766,高争民爆,002827.SZ,True,2021-11-03,9.68,2021-12-07,9.79,2021-11-11,10.17,,,,False,,,,
767,上海易连,600836.SH,True,2021-11-16,6.1,2021-12-24,6.07,2021-11-24,6.78,,,,False,,,,
768,兖州煤业,600188.SH,True,2021-11-16,21.93,2021-12-14,22.2,2021-12-03,25.4,,,,False,,,,
769,上海物贸,600822.SH,True,2021-11-08,8.2,2021-11-29,8.2,2021-11-22,8.47,9.03,8.47,,True,,,,
770,秋田微,300939.SZ,True,2021-11-03,49.37,2021-12-24,49.7,2021-11-23,60.65,,,,False,,,,
771,中百集团,000759.SZ,True,2021-11-05,4.64,2021-11-26,4.67,2021-11-15,4.71,4.99,4.71,,True,,,,
772,澳洋健康,002172.SZ,True,2021-11-08,3.7,2021-12-06,3.77,2021-11-25,4.0,,,,False,,,,
773,兴蓉环境,000598.SZ,True,2021-11-22,5.53,2021-11-24,5.57,2021-11-23,5.59,6.1,5.59,,True,,,,
774,浙商银行,601916.SH,True,2021-11-08,3.41,2021-11-29,3.43,2021-11-24,3.46,,,,False,,,,
775,科大国创,300520.SZ,True,2021-11-03,18.58,2021-12-24,18.53,2021-12-03,20.9,,,,False,,,,
776,金信诺,300252.SZ,True,2021-11-05,8.93,2021-12-24,8.89,2021-11-17,10.45,,,,False,,,,
777,亚太药业,002370.SZ,True,2021-12-06,4.07,2021-12-17,4.06,2021-12-09,4.12,4.32,4.12,,True,,,,
778,海德股份,000567.SZ,True,2021-11-23,15.76,2021-11-24,15.8,2021-11-24,15.8,17.56,15.8,,True,,,,
779,爱施德,002416.SZ,True,2021-11-03,11.2,2021-12-23,11.04,2021-11-23,13.62,,,,False,,,,
780,ST通葡,600365.SH,True,2021-11-03,3.64,2021-11-29,3.66,2021-11-10,3.78,4.07,3.78,,True,,,,
781,ST大有,600403.SH,True,2021-11-03,3.76,2021-11-30,3.83,2021-11-11,3.97,4.13,3.97,,True,,,,
782,陕国投A,000563.SZ,True,2021-11-03,3.08,2021-11-29,3.09,2021-11-11,3.16,,,,False,,,,
783,海泰新光,688677.SH,True,2021-11-09,85.99,2021-12-24,86.71,2021-11-22,103.91,,,,False,,,,
784,*ST星星,300256.SZ,True,2021-11-03,3.26,2021-12-24,3.27,2021-12-09,3.98,,,,False,,,,
785,招商港口,001872.SZ,True,2021-11-05,15.34,2021-11-26,15.54,2021-11-19,15.81,17.05,15.81,,True,,,,
786,盛讯达,300518.SZ,True,2021-11-23,40.83,2021-11-29,40.87,2021-11-24,42.76,,,,False,,,,
787,大胜达,603687.SH,True,2021-11-03,10.28,2021-12-20,10.14,2021-11-23,11.53,,,,False,,,,
788,联美控股,600167.SH,True,2021-11-10,8.0,2021-11-26,8.07,2021-11-15,8.29,9.12,8.29,,True,,,,
789,创世纪,300083.SZ,True,2021-11-05,13.55,2021-12-07,13.56,2021-11-19,15.3,,,,False,,,,
790,兰生股份,600826.SH,True,2021-11-03,7.87,2021-11-25,7.99,2021-11-16,8.02,8.39,8.02,,True,,,,
791,锦盛新材,300849.SZ,True,2021-11-03,11.91,2021-12-24,11.8,2021-12-01,13.07,,,,False,,,,
792,浙农股份,002758.SZ,True,2021-11-10,9.88,2021-11-24,10.07,2021-11-17,10.31,11.65,10.31,,True,,,,
793,*ST科迪,002770.SZ,True,2021-11-03,2.12,2021-12-24,2.1,2021-11-23,2.49,,,,False,,,,
794,韶能股份,000601.SZ,True,2021-11-05,4.76,2021-11-29,4.77,2021-11-15,4.92,5.18,4.92,,True,,,,
795,世荣兆业,002016.SZ,True,2021-11-05,4.81,2021-11-29,4.9,2021-11-19,5.12,5.61,5.12,,True,,,,
796,捷强装备,300875.SZ,True,2021-11-04,61.84,2021-12-27,60.66,2021-12-01,67.66,,,,False,,,,
797,科瑞技术,002957.SZ,True,2021-11-10,23.5,2021-12-27,23.36,2021-11-26,28.9,,,,False,,,,
798,吉药控股,300108.SZ,True,2021-11-04,3.28,2021-12-13,3.34,2021-11-16,3.68,3.95,3.68,,True,,,,
799,海利生物,603718.SH,True,2021-11-05,13.3,2021-12-17,13.46,2021-11-22,14.98,,,,False,,,,
800,合兴包装,002228.SZ,True,2021-11-03,3.43,2021-11-29,3.46,2021-11-15,3.51,3.62,3.51,,True,,,,
801,大立科技,002214.SZ,True,2021-11-03,19.7,2021-12-24,19.34,2021-12-01,23.16,,,,False,,,,
802,招商轮船,601872.SH,True,2021-11-09,4.12,2021-12-24,4.08,2021-11-24,4.55,,,,False,,,,
803,中远海发,601866.SH,True,2021-11-18,3.05,2021-11-26,3.09,2021-11-23,3.16,3.31,3.16,,True,,,,
804,盛通股份,002599.SZ,True,2021-11-05,5.81,2021-12-07,5.88,2021-11-15,6.4,6.73,6.4,,True,,,,
805,中银证券,601696.SH,True,2021-11-05,12.91,2021-12-24,13.13,2021-12-09,14.42,,,,False,,,,
806,越剑智能,603095.SH,True,2021-11-03,23.72,2021-12-24,24.05,2021-11-22,26.73,,,,False,,,,
807,九鼎新材,002201.SZ,True,2021-11-05,21.54,2021-12-28,21.6,2021-11-29,26.61,,,,False,,,,
808,民生控股,000416.SZ,True,2021-12-07,4.01,2021-12-27,3.95,2021-12-16,4.24,,,,False,,,,
809,纵横股份,688070.SH,True,2021-11-03,32.31,2021-12-21,31.8,2021-12-01,39.53,,,,False,,,,
810,宝兰德,688058.SH,True,2021-12-07,76.0,2021-12-17,75.51,2021-12-14,77.23,,,,False,,,,
811,鸿博股份,002229.SZ,True,2021-11-05,5.78,2021-11-29,5.84,2021-11-15,6.03,6.31,6.03,,True,,,,
812,东杰智能,300486.SZ,True,2021-11-05,10.65,2021-12-07,10.83,2021-12-01,12.03,,,,False,,,,
813,中国建筑,601668.SH,True,2021-11-09,4.57,2021-11-29,4.64,2021-11-11,4.88,,,,False,,,,
814,新开源,300109.SZ,True,2021-11-03,20.09,2021-11-26,20.1,2021-11-19,26.07,,,,False,,,,
815,超频三,300647.SZ,True,2021-11-03,8.05,2021-12-24,7.91,2021-11-17,9.0,,,,False,,,,
816,阳谷华泰,300121.SZ,True,2021-11-05,9.92,2021-12-17,10.1,2021-12-03,11.37,,,,False,,,,
817,上实发展,600748.SH,True,2021-11-18,3.75,2021-11-29,3.79,2021-11-26,3.85,4.02,3.85,,True,,,,
818,建投能源,000600.SZ,True,2021-11-15,4.45,2021-11-26,4.5,2021-11-24,4.56,5.06,4.56,,True,,,,
819,东风汽车,600006.SH,True,2021-11-03,6.75,2021-12-24,6.85,2021-11-26,7.43,,,,False,,,,
820,双一科技,300690.SZ,True,2021-11-03,27.33,2021-12-24,27.61,2021-11-29,37.01,,,,False,,,,
821,朝阳科技,002981.SZ,True,2021-12-07,21.7,2021-12-24,21.66,2021-12-16,22.68,,,,False,,,,
822,百联股份,600827.SH,True,2021-12-07,13.08,2021-12-10,13.03,2021-12-08,13.33,,,,False,,,,
823,中装建设,002822.SZ,True,2021-11-03,5.01,2021-11-29,5.07,2021-11-17,5.25,5.96,5.25,,True,,,,
824,河化股份,000953.SZ,True,2021-11-03,4.44,2021-12-07,4.52,2021-11-26,4.77,5.54,4.77,,True,,,,
825,新世界,600628.SH,True,2021-11-10,7.24,2021-11-29,7.3,2021-11-24,7.5,,,,False,,,,
826,燕麦科技,688312.SH,True,2021-11-03,25.82,2021-12-24,26.28,2021-12-01,29.37,,,,False,,,,
827,深振业A,000006.SZ,True,2021-11-05,4.09,2021-11-29,4.09,2021-11-11,4.28,,,,False,,,,
828,诚志股份,000990.SZ,True,2021-11-05,13.82,2021-12-15,14.09,2021-12-01,15.34,,,,False,,,,
829,博思软件,300525.SZ,True,2021-11-12,19.87,2021-12-20,19.63,2021-11-18,22.38,,,,False,,,,
830,瑞丰高材,300243.SZ,True,2021-11-03,13.08,2021-12-24,13.1,2021-12-03,15.32,,,,False,,,,
831,亚厦股份,002375.SZ,True,2021-11-22,7.16,2021-11-24,7.26,2021-11-23,7.39,,,,False,,,,
832,中远海特,600428.SH,True,2021-11-18,4.84,2021-11-26,4.93,2021-11-23,5.11,,,,False,,,,
833,中船应急,300527.SZ,True,2021-11-16,9.44,2021-12-24,9.39,2021-12-09,10.41,,,,False,,,,
834,ST联建,300269.SZ,True,2021-11-03,3.78,2021-12-24,3.78,2021-11-18,4.55,,,,False,,,,
835,上海建工,600170.SH,True,2021-11-17,3.09,2021-11-26,3.1,2021-11-22,3.19,3.54,3.19,,True,,,,
836,西部材料,002149.SZ,True,2021-11-03,17.02,2021-12-27,17.29,2021-11-30,21.28,,,,False,,,,
837,苏农银行,603323.SH,True,2021-11-26,4.77,2021-12-27,4.69,2021-12-09,4.97,,,,False,,,,
838,迈得医疗,688310.SH,True,2021-11-08,37.48,2021-12-28,37.03,2021-11-26,44.69,,,,False,,,,
839,西藏矿业,000762.SZ,True,2021-11-16,45.79,2021-12-24,45.29,2021-11-29,63.38,,,,False,,,,
840,美丽生态,000010.SZ,True,2021-11-08,3.76,2021-12-24,3.73,2021-11-12,4.07,,,,False,,,,
841,万年青,000789.SZ,True,2021-11-05,11.15,2021-11-29,11.15,2021-11-11,11.99,,,,False,,,,
842,中国重汽,000951.SZ,True,2021-11-03,13.15,2021-11-29,13.32,2021-11-23,14.41,16.68,14.41,,True,,,,
843,桂发祥,002820.SZ,True,2021-11-03,9.75,2021-11-29,9.84,2021-11-15,10.11,,,,False,,,,
844,科创新源,300731.SZ,True,2021-11-03,32.93,2021-12-07,33.51,2021-12-01,41.6,,,,False,,,,
845,新华传媒,600825.SH,True,2021-11-03,3.93,2021-11-29,3.97,2021-11-17,4.17,4.42,4.17,,True,,,,
846,三人行,605168.SH,True,2021-11-03,108.7,2021-12-06,109.02,2021-11-17,125.64,147.04,125.64,,True,,,,
847,智动力,300686.SZ,True,2021-11-03,13.83,2021-12-07,13.88,2021-12-01,15.19,,,,False,,,,
848,先锋电子,002767.SZ,True,2021-12-07,12.38,2021-12-27,12.27,2021-12-23,13.33,,,,False,,,,
849,浙文互联,600986.SH,True,2021-11-03,4.46,2021-11-29,4.49,2021-11-11,4.97,6.33,4.97,,True,,,,
850,秦港股份,601326.SH,True,2021-11-10,2.58,2021-11-29,2.6,2021-11-23,2.67,,,,False,,,,
851,康弘药业,002773.SZ,True,2021-12-07,18.35,2021-12-20,18.2,2021-12-09,18.8,,,,False,,,,
852,金陵体育,300651.SZ,True,2021-11-05,25.89,2021-12-24,25.99,2021-11-25,29.9,,,,False,,,,
853,昂利康,002940.SZ,True,2021-12-07,31.37,2021-12-17,31.23,2021-12-10,32.14,35.13,32.14,,True,,,,
854,太钢不锈,000825.SZ,True,2021-11-05,7.09,2021-12-14,7.1,2021-11-23,8.08,,,,False,,,,
855,亚光科技,300123.SZ,True,2021-11-03,8.82,2021-12-27,8.72,2021-12-08,10.0,,,,False,,,,
856,新大正,002968.SZ,True,2021-11-04,34.9,2021-12-27,34.55,2021-11-11,40.48,,,,False,,,,
857,鲁抗医药,600789.SH,True,2021-11-08,6.92,2021-12-13,6.94,2021-11-30,7.29,,,,False,,,,
858,华天酒店,000428.SZ,True,2021-11-05,2.79,2021-11-29,2.8,2021-11-19,3.03,,,,False,,,,
859,格科微,688728.SH,True,2021-11-08,30.63,2021-12-24,30.23,2021-11-25,34.98,,,,False,,,,
860,仙鹤股份,603733.SH,True,2021-11-09,36.23,2021-12-15,36.14,2021-12-03,40.5,,,,False,,,,
861,深高速,600548.SH,True,2021-11-30,9.55,2021-12-20,9.52,2021-12-07,9.76,,,,False,,,,
862,三鑫医疗,300453.SZ,True,2021-11-08,11.85,2021-12-28,11.95,2021-11-30,13.34,,,,False,,,,
863,中国科传,601858.SH,True,2021-11-03,7.8,2021-11-29,7.9,2021-11-19,8.26,8.61,8.26,,True,,,,
864,国茂股份,603915.SH,True,2021-12-02,37.71,2021-12-27,37.26,2021-12-13,40.41,,,,False,,,,
865,申联生物,688098.SH,True,2021-11-03,10.7,2021-12-13,10.66,2021-11-15,11.46,,,,False,,,,
866,贝因美,002570.SZ,True,2021-11-23,4.72,2021-12-07,4.72,2021-11-26,4.95,,,,False,,,,
867,淮河能源,600575.SH,True,2021-11-05,2.14,2021-11-29,2.16,2021-11-24,2.24,2.5,2.24,,True,,,,
868,安彩高科,600207.SH,True,2021-12-07,6.8,2021-12-20,6.69,2021-12-16,6.93,,,,False,,,,
869,稳健医疗,300888.SZ,True,2021-11-03,78.81,2021-12-20,79.04,2021-11-30,86.38,,,,False,,,,
870,马应龙,600993.SH,True,2021-11-05,23.4,2021-12-06,23.48,2021-11-25,25.25,27.41,25.25,,True,,,,
871,航民股份,600987.SH,True,2021-12-07,5.32,2021-12-14,5.29,2021-12-13,5.33,5.53,5.33,,True,,,,
872,洪通燃气,605169.SH,True,2021-11-03,16.91,2021-12-24,17.08,2021-11-22,19.58,,,,False,,,,
873,锦泓集团,603518.SH,True,2021-11-12,11.8,2021-12-24,11.82,2021-11-25,14.53,,,,False,,,,
874,赛意信息,300687.SZ,True,2021-11-12,25.51,2021-11-29,25.72,2021-11-19,27.38,28.85,27.38,,True,,,,
875,顺博合金,002996.SZ,True,2021-11-05,14.26,2021-12-27,14.29,2021-11-25,16.07,,,,False,,,,
876,益民集团,600824.SH,True,2021-11-05,3.42,2021-11-29,3.47,2021-11-25,3.51,3.64,3.51,,True,,,,
877,桂林旅游,000978.SZ,True,2021-11-03,4.77,2021-12-06,4.86,2021-11-17,5.38,,,,False,,,,
878,重药控股,000950.SZ,True,2021-11-16,4.7,2021-11-24,4.73,2021-11-24,4.73,4.96,4.73,,True,,,,
879,艾迪药业,688488.SH,True,2021-11-08,14.65,2021-12-28,14.94,2021-12-07,17.2,,,,False,,,,
880,朗科科技,300042.SZ,True,2021-11-05,13.73,2021-12-24,13.95,2021-12-03,15.24,,,,False,,,,
881,深物业A,000011.SZ,True,2021-11-08,10.33,2021-11-29,10.44,2021-11-11,11.26,,,,False,,,,
882,吉比特,603444.SH,True,2021-11-03,350.22,2021-12-06,354.0,2021-11-17,400.37,,,,False,,,,
883,广汇物流,600603.SH,True,2021-11-29,3.64,2021-12-10,3.6,2021-12-09,3.74,3.92,3.74,,True,,,,
884,国新能源,600617.SH,True,2021-11-12,4.2,2021-12-28,4.22,2021-12-22,4.79,,,,False,,,,
885,豪悦护理,605009.SH,True,2021-11-03,52.98,2021-12-20,52.52,2021-11-25,63.1,,,,False,,,,
886,佳沃食品,300268.SZ,True,2021-12-06,16.99,2021-12-13,16.81,2021-12-08,17.28,18.05,17.28,,True,,,,
887,海澜之家,600398.SH,True,2021-11-23,6.27,2021-12-03,6.29,2021-11-24,6.44,,,,False,,,,
888,三元股份,600429.SH,True,2021-11-12,5.39,2021-11-26,5.39,2021-11-16,5.62,5.95,5.62,,True,,,,
889,蓝盾股份,300297.SZ,True,2021-11-03,3.4,2021-11-29,3.45,2021-11-17,3.73,,,,False,,,,
890,中文传媒,600373.SH,True,2021-11-03,10.45,2021-12-06,10.55,2021-11-26,11.88,,,,False,,,,
