,股票名称,股票代码,形态识别,左底id,左底价格,右底id,右底价格,中顶id,中顶价格,收盘价格,颈线价格,首次突破,突破幅度,当日涨幅,突破放量,当前成交量-手,平均成交量-手
534,中锐股份,002374.SZ,True,2022-01-28 00:00:00,5.69,2022-02-24 00:00:00,5.61,2022-02-22 00:00:00,6.78,,,,False,,,,
535,*ST星星,300256.SZ,True,2022-01-27 00:00:00,2.86,2022-02-24 00:00:00,2.81,2022-01-28 00:00:00,3.07,,,,False,,,,
536,联美控股,600167.SH,True,2022-01-28 00:00:00,8.14,2022-02-25 00:00:00,8.13,2022-02-10 00:00:00,8.37,,,,False,,,,
537,海融科技,300915.SZ,True,2022-01-28 00:00:00,47.7,2022-02-24 00:00:00,47.37,2022-02-16 00:00:00,49.34,,,,False,,,,
538,豪森股份,688529.SH,True,2022-01-14 00:00:00,28.14,2022-02-22 00:00:00,28.14,2022-01-19 00:00:00,35.01,,,,False,,,,
539,华盛昌,002980.SZ,True,2022-01-27 00:00:00,28.67,2022-02-11 00:00:00,28.4,2022-02-09 00:00:00,29.54,32.92,29.54,,True,,,,
540,韶能股份,000601.SZ,True,2022-01-27 00:00:00,4.51,2022-02-24 00:00:00,4.49,2022-02-09 00:00:00,4.72,,,,False,,,,
541,捷强装备,300875.SZ,True,2022-01-27 00:00:00,51.05,2022-02-11 00:00:00,50.08,2022-02-09 00:00:00,52.49,54.97,52.49,,True,,,,
542,大富科技,300134.SZ,True,2022-01-27 00:00:00,9.8,2022-02-24 00:00:00,9.72,2022-02-09 00:00:00,10.48,,,,False,,,,
543,东方生物,688298.SH,True,2021-12-27 00:00:00,199.35,2022-02-14 00:00:00,199.5,2022-01-14 00:00:00,411.62,,,,False,,,,
544,华生科技,605180.SH,True,2022-01-27 00:00:00,31.1,2022-02-11 00:00:00,31.05,2022-02-09 00:00:00,32.31,,,,False,,,,
545,中持股份,603903.SH,True,2021-12-24 00:00:00,10.96,2022-01-27 00:00:00,11.01,2022-01-10 00:00:00,12.39,,,,False,,,,
546,合力科技,603917.SH,True,2022-01-27 00:00:00,17.0,2022-02-14 00:00:00,16.84,2022-02-09 00:00:00,18.09,,,,False,,,,
547,新文化,300336.SZ,True,2022-01-27 00:00:00,2.76,2022-02-24 00:00:00,2.72,2022-02-09 00:00:00,3.01,,,,False,,,,
548,海南椰岛,600238.SH,True,2022-01-28 00:00:00,13.61,2022-02-07 00:00:00,13.55,2022-01-28 00:00:00,13.61,14.07,13.61,,True,,,,
549,金融街,000402.SZ,True,2021-12-29 00:00:00,5.63,2022-01-27 00:00:00,5.64,2022-01-11 00:00:00,5.96,,,,False,,,,
550,国睿科技,600562.SH,True,2022-01-27 00:00:00,15.08,2022-02-11 00:00:00,15.07,2022-02-09 00:00:00,15.64,16.89,15.64,,True,,,,
551,东杰智能,300486.SZ,True,2022-01-27 00:00:00,9.93,2022-02-15 00:00:00,9.89,2022-02-09 00:00:00,10.42,,,,False,,,,
552,中国建筑,601668.SH,True,2021-12-29 00:00:00,4.94,2022-01-17 00:00:00,4.99,2022-01-11 00:00:00,5.38,,,,False,,,,
553,伟星股份,002003.SZ,True,2021-12-31 00:00:00,12.82,2022-02-14 00:00:00,12.63,2022-01-11 00:00:00,14.58,,,,False,,,,
554,申万宏源,000166.SZ,True,2022-01-28 00:00:00,4.67,2022-02-24 00:00:00,4.59,2022-02-08 00:00:00,4.87,,,,False,,,,
555,国联证券,601456.SH,True,2021-12-24 00:00:00,13.7,2022-01-17 00:00:00,13.75,2022-01-11 00:00:00,15.15,,,,False,,,,
556,中国平安,601318.SH,True,2021-12-24 00:00:00,49.82,2022-01-28 00:00:00,49.97,2022-01-21 00:00:00,53.55,,,,False,,,,
557,汉商集团,600774.SH,True,2022-01-27 00:00:00,14.78,2022-02-14 00:00:00,14.75,2022-02-08 00:00:00,15.61,,,,False,,,,
558,皖通高速,600012.SH,True,2021-12-27 00:00:00,6.95,2022-01-25 00:00:00,7.04,2022-01-13 00:00:00,7.36,7.7,7.36,,True,,,,
559,金种子酒,600199.SH,True,2022-01-28 00:00:00,13.13,2022-02-07 00:00:00,13.09,2022-01-28 00:00:00,13.13,21.75,13.13,,True,,,,
560,燕麦科技,688312.SH,True,2022-01-27 00:00:00,25.77,2022-02-14 00:00:00,25.38,2022-02-09 00:00:00,26.56,,,,False,,,,
561,姚记科技,002605.SZ,True,2021-12-24 00:00:00,20.53,2022-02-24 00:00:00,20.63,2022-01-19 00:00:00,31.8,,,,False,,,,
562,贵州轮胎,000589.SZ,True,2022-01-27 00:00:00,5.33,2022-02-24 00:00:00,5.27,2022-02-09 00:00:00,5.55,,,,False,,,,
563,博雅生物,300294.SZ,True,2022-01-27 00:00:00,33.16,2022-02-24 00:00:00,33.08,2022-02-17 00:00:00,35.15,,,,False,,,,
564,神驰机电,603109.SH,True,2021-12-27 00:00:00,27.0,2022-02-22 00:00:00,27.08,2022-01-26 00:00:00,31.8,,,,False,,,,
565,金宏气体,688106.SH,True,2022-01-27 00:00:00,25.13,2022-02-07 00:00:00,24.95,2022-01-28 00:00:00,25.4,27.86,25.4,,True,,,,
566,深大通,000038.SZ,True,2021-12-27 00:00:00,8.25,2022-01-20 00:00:00,8.41,2022-01-04 00:00:00,8.8,,,,False,,,,
567,长鸿高科,605008.SH,True,2022-01-27 00:00:00,13.5,2022-02-22 00:00:00,13.39,2022-02-08 00:00:00,14.69,,,,False,,,,
568,国安达,300902.SZ,True,2022-01-05 00:00:00,38.5,2022-02-14 00:00:00,37.89,2022-01-21 00:00:00,51.88,,,,False,,,,
569,星辉娱乐,300043.SZ,True,2021-12-29 00:00:00,3.36,2022-02-25 00:00:00,3.32,2022-01-19 00:00:00,4.86,,,,False,,,,
570,万顺新材,300057.SZ,True,2022-01-28 00:00:00,8.0,2022-02-17 00:00:00,7.91,2022-02-07 00:00:00,8.34,8.85,8.34,,True,,,,
571,卓易信息,688258.SH,True,2021-12-24 00:00:00,33.27,2022-02-14 00:00:00,32.64,2022-01-19 00:00:00,42.0,,,,False,,,,
572,立霸股份,603519.SH,True,2022-01-27 00:00:00,11.57,2022-02-11 00:00:00,11.47,2022-02-09 00:00:00,11.88,,,,False,,,,
573,先锋电子,002767.SZ,True,2021-12-27 00:00:00,12.27,2022-01-27 00:00:00,12.31,2022-01-17 00:00:00,13.33,14.99,13.33,,True,,,,
574,协鑫能科,002015.SZ,True,2022-01-05 00:00:00,15.8,2022-01-27 00:00:00,16.05,2022-01-19 00:00:00,18.9,,,,False,,,,
575,顺灏股份,002565.SZ,True,2022-01-27 00:00:00,4.49,2022-02-24 00:00:00,4.47,2022-02-09 00:00:00,4.88,,,,False,,,,
576,全信股份,300447.SZ,True,2022-01-27 00:00:00,17.1,2022-02-07 00:00:00,16.99,2022-01-28 00:00:00,17.57,19.93,17.57,,True,,,,
577,新经典,603096.SH,True,2022-01-27 00:00:00,24.36,2022-02-24 00:00:00,24.28,2022-02-21 00:00:00,25.61,,,,False,,,,
578,崧盛股份,301002.SZ,True,2022-01-27 00:00:00,42.83,2022-02-14 00:00:00,42.75,2022-02-09 00:00:00,45.2,,,,False,,,,
579,申联生物,688098.SH,True,2022-01-27 00:00:00,9.75,2022-02-24 00:00:00,9.72,2022-02-10 00:00:00,10.14,,,,False,,,,
580,渤海租赁,000415.SZ,True,2022-01-27 00:00:00,2.63,2022-02-24 00:00:00,2.59,2022-02-08 00:00:00,2.77,,,,False,,,,
581,赛升药业,300485.SZ,True,2021-12-24 00:00:00,12.62,2022-02-11 00:00:00,12.66,2022-01-18 00:00:00,18.54,,,,False,,,,
582,粤高速A,000429.SZ,True,2021-12-24 00:00:00,7.18,2022-01-25 00:00:00,7.29,2022-01-20 00:00:00,7.6,,,,False,,,,
583,巨人网络,002558.SZ,True,2022-01-27 00:00:00,9.75,2022-02-24 00:00:00,9.72,2022-02-09 00:00:00,10.2,,,,False,,,,
584,稳健医疗,300888.SZ,True,2022-01-27 00:00:00,71.84,2022-02-07 00:00:00,71.1,2022-01-28 00:00:00,72.0,,,,False,,,,
585,信维通信,300136.SZ,True,2022-01-27 00:00:00,21.28,2022-02-24 00:00:00,21.15,2022-02-21 00:00:00,22.47,,,,False,,,,
586,金冠电气,688517.SH,True,2022-01-07 00:00:00,13.3,2022-02-24 00:00:00,13.48,2022-01-13 00:00:00,16.4,,,,False,,,,
587,四川路桥,600039.SH,True,2022-01-14 00:00:00,10.58,2022-01-17 00:00:00,10.64,2022-01-17 00:00:00,10.64,11.42,10.64,,True,,,,
588,国际实业,000159.SZ,True,2021-12-24 00:00:00,5.92,2022-01-27 00:00:00,5.97,2022-01-05 00:00:00,6.83,7.07,6.83,True,True,2.1676,True,51347472,18394600.615384616
589,通策医疗,600763.SH,True,2022-01-28 00:00:00,148.48,2022-02-07 00:00:00,147.8,2022-01-28 00:00:00,148.48,160.47,148.48,,True,,,,
590,益民集团,600824.SH,True,2021-12-29 00:00:00,3.63,2022-01-27 00:00:00,3.63,2022-01-04 00:00:00,3.93,4.79,3.93,,True,,,,
591,长盛轴承,300718.SZ,True,2022-01-21 00:00:00,15.52,2022-02-15 00:00:00,15.49,2022-02-09 00:00:00,16.18,,,,False,,,,
592,中创环保,300056.SZ,True,2021-12-28 00:00:00,6.67,2022-02-24 00:00:00,6.6,2022-01-06 00:00:00,8.64,,,,False,,,,
593,中核科技,000777.SZ,True,2022-01-27 00:00:00,12.6,2022-02-24 00:00:00,12.54,2022-02-09 00:00:00,13.46,,,,False,,,,
594,特发服务,300917.SZ,True,2022-01-27 00:00:00,26.23,2022-02-24 00:00:00,26.14,2022-02-11 00:00:00,29.52,,,,False,,,,
595,盟升电子,688311.SH,True,2022-01-27 00:00:00,55.74,2022-02-11 00:00:00,54.82,2022-02-09 00:00:00,57.53,,,,False,,,,
596,新日恒力,600165.SH,True,2022-01-28 00:00:00,10.4,2022-02-08 00:00:00,10.34,2022-02-07 00:00:00,10.44,,,,False,,,,
597,中集集团,000039.SZ,True,2022-01-28 00:00:00,15.08,2022-02-25 00:00:00,14.8,2022-02-08 00:00:00,15.69,,,,False,,,,
598,中潜股份,300526.SZ,True,2022-01-27 00:00:00,15.21,2022-02-07 00:00:00,15.06,2022-01-28 00:00:00,15.76,,,,False,,,,
